ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
001339.SZ,20241129,40.59,37.93,41.98,37.43,37.53,3.06,0.0815,91396987.0,3630328294.28
001338.SZ,20241129,11.11,10.11,11.39,10.04,10.07,1.04,0.1033,61891896.0,667117640.4
001337.SZ,20241129,22.28,23.49,23.88,21.61,23.35,-1.07,-0.0458,30681903.0,691440242.98
001336.SZ,20241129,21.25,19.0,21.8,18.71,18.7,2.55,0.1364,20254962.0,418685978.31
001333.SZ,20241129,18.81,18.48,19.5,17.9,18.19,0.62,0.0341,8528010.0,159005506.79
001332.SZ,20241129,36.41,34.19,37.88,33.62,33.87,2.54,0.075,8506978.0,304779595.55
001331.SZ,20241129,11.86,11.4,12.3,11.4,11.47,0.39,0.034,25108919.0,299530223.25
001330.SZ,20241129,6.44,6.2,6.75,5.97,6.19,0.25,0.0404,101340218.0,651488832.91
001328.SZ,20241129,31.69,30.0,32.16,29.1,29.45,2.24,0.0761,11642429.0,358915520.78
001326.SZ,20241129,35.85,35.32,37.87,34.38,35.46,0.39,0.011,3520077.0,125861584.8
001324.SZ,20241129,18.34,17.95,18.59,17.58,18.04,0.3,0.0166,24579220.0,444785295.69
001323.SZ,20241129,40.02,37.44,42.13,36.9,37.45,2.57,0.0686,8627009.0,340650310.32
001322.SZ,20241129,8.5,8.13,8.56,7.98,8.1,0.4,0.0494,16103139.0,133775186.45
001319.SZ,20241129,23.96,22.9,24.35,22.17,22.83,1.13,0.0495,22356901.0,519618937.64
001318.SZ,20241129,12.19,11.14,12.25,11.1,11.12,1.07,0.0962,20906877.0,246238353.72
001317.SZ,20241129,30.33,27.37,33.7,27.37,27.49,2.84,0.1033,36577642.0,1116842673.58
001316.SZ,20241129,30.66,29.7,30.77,28.75,29.66,1.0,0.0337,4308310.0,129427949.74
001314.SZ,20241129,51.52,45.34,56.62,43.31,45.34,6.18,0.1363,75056549.0,3786191759.77
001313.SZ,20241129,7.55,7.2,7.77,7.11,7.2,0.35,0.0486,35276329.0,261959158.61
001311.SZ,20241129,28.09,26.5,28.59,25.68,26.28,1.81,0.0689,13807108.0,373573076.82
001309.SZ,20241129,77.45,76.0,78.07,73.71,76.53,0.92,0.012,14077134.0,1069413627.29
001308.SZ,20241129,27.08,20.89,28.58,20.78,20.98,6.1,0.2908,87716722.0,2231123144.98
001306.SZ,20241129,59.98,58.15,60.45,55.58,58.45,1.53,0.0262,11860998.0,692894627.56
001301.SZ,20241129,75.9,71.5,77.77,71.03,71.5,4.4,0.0615,12952856.0,958680899.41
001300.SZ,20241129,14.71,13.13,15.51,13.05,12.86,1.85,0.1439,124102896.0,1757624458.72
001299.SZ,20241129,13.82,13.37,14.71,13.32,13.37,0.45,0.0337,31879182.0,443868894.8
001298.SZ,20241129,27.34,25.83,27.75,24.93,25.82,1.52,0.0589,26566538.0,701699146.18
001296.SZ,20241129,17.23,17.88,18.01,16.61,17.97,-0.74,-0.0412,33567132.0,581800926.23
001289.SZ,20241129,16.97,17.23,17.37,16.73,17.23,-0.26,-0.0151,19288404.0,328106779.6
001288.SZ,20241129,28.79,29.28,30.4,27.8,29.26,-0.47,-0.0161,7755424.0,224450082.33
001287.SZ,20241129,19.56,19.49,19.77,18.68,19.44,0.12,0.0062,46010651.0,889078606.87
001286.SZ,20241129,9.6,9.45,9.61,9.24,9.47,0.13,0.0137,80525923.0,761751679.47
001283.SZ,20241129,47.49,50.25,50.89,43.88,49.75,-2.26,-0.0454,9868219.0,465810266.64
001282.SZ,20241129,20.9,20.29,20.96,19.63,20.14,0.76,0.0377,13124564.0,268879393.25
001279.SZ,20241129,48.3,45.94,51.88,45.83,46.3,2.0,0.0432,25629447.0,1258189509.93
001278.SZ,20241129,17.54,16.37,17.56,16.11,16.3,1.24,0.0761,15231025.0,258914989.08
001277.SZ,20241129,36.4,35.7,36.7,34.53,35.65,0.75,0.021,5912933.0,212136667.38
001270.SZ,20241129,48.4,43.6,49.5,42.03,43.87,4.53,0.1033,31952164.0,1488167731.61
001269.SZ,20241129,30.68,31.12,31.5,28.19,31.28,-0.6,-0.0192,32524268.0,975962377.45
001268.SZ,20241129,19.45,18.9,19.86,18.65,18.95,0.5,0.0264,12864459.0,248356490.76
001267.SZ,20241129,8.23,7.42,8.38,7.1,7.35,0.88,0.1197,110255212.0,860287821.1
001266.SZ,20241129,22.96,22.37,23.44,21.32,22.1,0.86,0.0389,15860901.0,356533912.63
001260.SZ,20241129,16.79,15.98,16.85,15.54,15.6,1.19,0.0763,12660909.0,206963770.97
001259.SZ,20241129,23.14,24.76,27.79,22.06,25.35,-2.21,-0.0872,27913408.0,687052077.48
001258.SZ,20241129,6.84,6.53,6.9,6.44,6.53,0.31,0.0475,39159266.0,263489278.19
001256.SZ,20241129,16.48,18.7,19.4,15.67,18.88,-2.4,-0.1271,22590489.0,387188874.74
001255.SZ,20241129,29.74,32.5,32.5,28.6,32.81,-3.07,-0.0936,23191950.0,698904842.63
001239.SZ,20241129,15.9,16.15,16.77,15.32,16.02,-0.12,-0.0075,12189882.0,194742375.45
001238.SZ,20241129,26.78,25.66,26.78,25.6,25.66,1.12,0.0436,3019900.0,79409972.0
001236.SZ,20241129,11.0,10.26,11.63,10.16,10.26,0.74,0.0721,56278668.0,601974280.68
001234.SZ,20241129,18.09,17.05,18.52,17.0,17.15,0.94,0.0548,12669984.0,226506646.74
001231.SZ,20241129,17.6,16.85,18.33,16.7,16.95,0.65,0.0383,12430040.0,215938346.98
001230.SZ,20241129,17.95,17.39,17.99,16.88,17.26,0.69,0.04,4955055.0,87165748.19
001229.SZ,20241129,47.73,43.0,57.39,36.5,39.2,8.53,0.2176,74101111.0,3598722811.0
001228.SZ,20241129,25.09,22.05,26.71,21.1,22.07,3.02,0.1368,30164442.0,723198968.05
001227.SZ,20241129,2.52,2.48,2.54,2.43,2.48,0.04,0.0161,367604445.0,915649273.41
001226.SZ,20241129,25.97,24.6,26.15,23.88,24.65,1.32,0.0535,7690261.0,194497370.19
001225.SZ,20241129,33.17,31.72,33.67,31.4,31.81,1.36,0.0428,2095800.0,68187766.0
001223.SZ,20241129,40.72,38.75,41.52,38.7,38.79,1.93,0.0498,6704623.0,267791125.83
001222.SZ,20241129,14.34,13.54,15.37,13.43,13.59,0.75,0.0552,20381553.0,293100004.47
001219.SZ,20241129,14.78,13.45,14.92,13.31,13.46,1.32,0.0981,34639964.0,492924089.83
001218.SZ,20241129,17.25,16.79,17.35,16.47,16.82,0.43,0.0256,6265343.0,106361591.07
001217.SZ,20241129,11.08,10.5,11.35,10.18,10.6,0.48,0.0453,42652739.0,460799283.14
001216.SZ,20241129,13.89,13.42,13.94,13.1,13.37,0.52,0.0389,15016800.0,205154198.0
001215.SZ,20241129,36.2,32.08,37.17,31.9,32.38,3.82,0.118,19611502.0,683457371.84
001213.SZ,20241129,4.36,4.21,4.4,4.16,4.22,0.14,0.0332,181562881.0,779696534.77
001212.SZ,20241129,22.93,23.18,23.9,21.9,23.56,-0.63,-0.0267,15752563.0,362448792.38
001211.SZ,20241129,21.1,18.41,22.0,18.41,18.45,2.65,0.1436,20721017.0,423403380.88
001210.SZ,20241129,14.64,14.01,15.03,13.6,14.04,0.6,0.0427,18741856.0,271488362.12
001209.SZ,20241129,19.5,13.75,19.5,13.75,13.75,5.75,0.4182,33469328.0,588006411.5
001208.SZ,20241129,9.82,9.26,10.0,8.98,9.17,0.65,0.0709,59506968.0,571056056.98
001207.SZ,20241129,19.5,18.82,19.66,18.2,18.79,0.71,0.0378,14915374.0,283146372.06
001206.SZ,20241129,16.15,15.55,16.2,15.2,15.62,0.53,0.0339,14703797.0,232410154.04
001205.SZ,20241129,19.16,21.63,21.66,18.8,20.73,-1.57,-0.0757,37852634.0,745422178.1
001203.SZ,20241129,9.64,9.65,9.94,9.15,9.52,0.12,0.0126,83121696.0,793191507.41
001202.SZ,20241129,14.5,13.54,14.63,13.51,13.54,0.96,0.0709,14734659.0,209123604.71
001201.SZ,20241129,16.31,15.77,16.5,15.56,15.77,0.54,0.0342,11136632.0,179635895.31
000999.SZ,20241129,45.11,45.69,46.99,44.73,45.69,-0.58,-0.0127,42988193.0,1967839091.91
000998.SZ,20241129,11.09,10.87,11.15,10.55,10.87,0.22,0.0202,93865185.0,1026492616.41
000997.SZ,20241129,21.37,20.05,21.57,18.85,20.05,1.32,0.0658,116339858.0,2356085998.24
000995.SZ,20241129,15.3,13.17,15.46,13.14,13.22,2.08,0.1573,104314034.0,1528324829.07
000993.SZ,20241129,9.02,8.99,9.24,8.86,9.05,-0.03,-0.0033,34756509.0,315360887.46
000990.SZ,20241129,8.23,8.45,8.52,7.91,8.46,-0.23,-0.0272,97353911.0,800650206.19
000989.SZ,20241129,7.62,7.69,7.74,7.31,7.68,-0.06,-0.0078,52277028.0,395036275.01
000988.SZ,20241129,35.71,35.65,36.18,34.61,35.6,0.11,0.0031,135304352.0,4790459076.34
000987.SZ,20241129,7.58,7.24,7.73,7.09,7.28,0.3,0.0412,177976925.0,1310619805.15
000985.SZ,20241129,19.68,20.09,21.16,19.03,20.08,-0.4,-0.0199,12490374.0,248708465.15
000983.SZ,20241129,8.14,8.27,8.34,8.02,8.27,-0.13,-0.0157,150109063.0,1224568521.68
000981.SZ,20241129,1.75,1.69,1.86,1.63,1.71,0.04,0.0234,2476836354.0,4273255035.22
000980.SZ,20241129,2.55,2.59,2.63,2.37,2.57,-0.02,-0.0078,775782836.0,1947002375.48
000978.SZ,20241129,6.74,6.2,6.92,6.2,6.15,0.59,0.0959,94704001.0,622991078.8
000977.SZ,20241129,47.8,47.38,48.99,44.56,47.71,0.09,0.0019,409586333.0,19113502102.78
000975.SZ,20241129,16.28,17.04,17.39,15.9,17.05,-0.77,-0.0452,109206598.0,1786936449.05
000973.SZ,20241129,7.0,9.8,10.88,6.82,10.11,-3.11,-0.3076,1062342058.0,8788398402.6
000972.SZ,20241129,3.29,2.94,3.35,2.9,2.95,0.34,0.1153,135162705.0,423429994.47
000970.SZ,20241129,10.59,10.71,10.94,10.19,10.91,-0.32,-0.0293,118367619.0,1250814219.36
000969.SZ,20241129,12.21,13.86,14.47,11.49,13.15,-0.94,-0.0715,590622860.0,7547883290.16
000968.SZ,20241129,6.87,6.85,6.96,6.62,6.79,0.08,0.0118,53623886.0,366304017.98
000967.SZ,20241129,5.03,4.91,5.05,4.78,4.91,0.12,0.0244,69150670.0,341109306.43
000966.SZ,20241129,4.85,5.08,5.12,4.7,5.2,-0.35,-0.0673,313255932.0,1528725085.27
000965.SZ,20241129,3.44,3.5,3.54,3.25,3.53,-0.09,-0.0255,272383883.0,929395438.15
000963.SZ,20241129,38.98,34.88,39.15,34.1,35.11,3.87,0.1102,97246447.0,3574287203.16
000962.SZ,20241129,15.86,13.96,17.88,13.21,14.01,1.85,0.132,282770762.0,4436709618.35
000960.SZ,20241129,14.66,14.65,14.81,14.26,14.6,0.06,0.0041,87012695.0,1264818179.36
000959.SZ,20241129,3.18,3.15,3.2,3.07,3.14,0.04,0.0127,143195289.0,450838758.73
000958.SZ,20241129,7.0,7.2,7.28,6.77,7.2,-0.2,-0.0278,365890859.0,2560724931.32
000957.SZ,20241129,12.83,12.46,12.83,11.45,12.1,0.73,0.0603,266047050.0,3219143515.72
000955.SZ,20241129,4.78,4.35,5.01,4.32,4.35,0.43,0.0989,125205760.0,600135978.24
000953.SZ,20241129,5.91,5.27,6.77,5.12,5.08,0.83,0.1634,244637729.0,1502622309.52
000952.SZ,20241129,6.65,6.39,6.94,6.28,6.33,0.32,0.0506,80663040.0,535033547.87
000951.SZ,20241129,16.42,16.33,16.85,15.77,16.51,-0.09,-0.0055,67206219.0,1093813471.99
000950.SZ,20241129,5.73,5.55,5.82,5.42,5.53,0.2,0.0362,111147289.0,624148882.06
000949.SZ,20241129,4.2,4.4,4.66,4.06,4.47,-0.27,-0.0604,656363163.0,2810567104.39
000948.SZ,20241129,19.14,18.1,19.34,17.61,18.0,1.14,0.0633,98956671.0,1849300252.08
000938.SZ,20241129,25.35,24.72,25.67,23.88,24.83,0.52,0.0209,307957970.0,7623667724.82
000937.SZ,20241129,6.23,6.16,6.3,6.05,6.16,0.07,0.0114,98954533.0,612042615.1
000936.SZ,20241129,7.34,7.01,7.39,6.88,7.01,0.33,0.0471,100944274.0,725652113.57
000935.SZ,20241129,15.88,15.55,15.96,15.26,15.56,0.32,0.0206,22338489.0,349458821.07
000933.SZ,20241129,16.15,15.95,16.27,15.77,15.89,0.26,0.0164,129591257.0,2076677760.12
000932.SZ,20241129,4.41,4.4,4.46,4.26,4.4,0.01,0.0023,261608389.0,1143184824.32
000931.SZ,20241129,5.18,5.03,5.27,4.88,5.0,0.18,0.036,47683969.0,243277478.85
000930.SZ,20241129,5.92,5.77,5.94,5.63,5.78,0.14,0.0242,67185963.0,391099450.07
000929.SZ,20241129,8.89,8.38,9.06,8.01,8.26,0.63,0.0763,42749778.0,363625484.04
000928.SZ,20241129,7.1,7.1,7.22,6.7,7.1,0.0,0.0,146406507.0,1015585419.41
000927.SZ,20241129,2.88,2.78,2.98,2.72,2.79,0.09,0.0323,377941812.0,1078085053.58
000926.SZ,20241129,2.85,2.73,2.87,2.62,2.72,0.13,0.0478,224150136.0,616636249.88
000925.SZ,20241129,9.14,7.39,9.14,7.15,7.37,1.77,0.2402,396224326.0,3203521833.34
000923.SZ,20241129,15.04,14.75,15.19,14.38,14.7,0.34,0.0231,38276875.0,566779954.58
000922.SZ,20241129,11.61,11.72,11.89,10.99,11.71,-0.1,-0.0085,75922503.0,871543953.08
000921.SZ,20241129,27.04,28.6,29.26,26.5,28.68,-1.64,-0.0572,66559616.0,1826646315.31
000920.SZ,20241129,9.21,8.9,9.28,8.71,8.92,0.29,0.0325,29589303.0,268097384.93
000919.SZ,20241129,7.07,6.96,7.25,6.79,6.88,0.19,0.0276,111235383.0,780822280.63
000917.SZ,20241129,8.25,7.74,8.48,7.46,7.73,0.52,0.0673,402942398.0,3240722617.64
000915.SZ,20241129,26.38,25.48,26.6,25.32,25.54,0.84,0.0329,17984925.0,466616642.35
000913.SZ,20241129,16.49,16.5,16.74,16.06,16.4,0.09,0.0055,29421789.0,483274902.83
000912.SZ,20241129,4.45,4.38,4.74,4.31,4.37,0.08,0.0183,126659221.0,569075786.31
000911.SZ,20241129,8.58,7.66,8.58,7.4,7.66,0.92,0.1201,74578692.0,593504309.56
000910.SZ,20241129,7.99,7.35,8.08,7.21,7.3,0.69,0.0945,31042746.0,238548280.98
000909.SZ,20241129,5.42,5.42,5.61,5.2,5.41,0.01,0.0018,29428386.0,158755816.23
000908.SZ,20241129,4.55,5.26,5.52,4.55,5.54,-0.99,-0.1787,207961544.0,1039261370.06
000906.SZ,20241129,7.83,6.68,8.11,6.45,6.67,1.16,0.1739,273947554.0,2036189788.28
000905.SZ,20241129,6.68,6.45,6.75,6.38,6.44,0.24,0.0373,50330209.0,331531020.32
000903.SZ,20241129,3.18,3.05,3.26,2.92,3.05,0.13,0.0426,482605513.0,1502480807.0
000902.SZ,20241129,12.89,12.74,13.13,12.53,12.82,0.07,0.0055,34449755.0,442808946.59
000901.SZ,20241129,11.93,11.85,12.11,11.15,11.85,0.08,0.0068,129261755.0,1509844843.9
000900.SZ,20241129,4.62,4.73,5.04,4.39,4.81,-0.19,-0.0395,286434437.0,1337580655.5
000899.SZ,20241129,8.54,8.52,8.63,8.19,8.51,0.03,0.0035,42436626.0,359927264.6
000898.SZ,20241129,2.42,2.37,2.44,2.3,2.37,0.05,0.0211,193507930.0,460434647.33
000897.SZ,20241129,2.59,2.53,2.62,2.44,2.53,0.06,0.0237,165245210.0,418599668.22
000895.SZ,20241129,24.51,24.24,24.63,24.03,24.23,0.28,0.0116,52806749.0,1284546112.91
000893.SZ,20241129,20.86,21.66,22.67,20.51,21.6,-0.74,-0.0343,55461857.0,1186118967.48
000892.SZ,20241129,3.66,3.5,4.29,3.37,3.57,0.09,0.0252,545435878.0,2090027621.18
000890.SZ,20241129,3.75,3.63,3.8,3.48,3.66,0.09,0.0246,81703327.0,298401106.49
000889.SZ,20241129,2.43,2.35,2.45,2.17,2.29,0.14,0.0611,192815187.0,451340379.89
000888.SZ,20241129,12.86,12.3,13.15,12.3,12.31,0.55,0.0447,63744136.0,815130982.41
000887.SZ,20241129,12.63,12.66,12.8,12.2,12.57,0.06,0.0048,89265297.0,1115770524.26
000886.SZ,20241129,6.48,6.02,6.71,5.87,6.02,0.46,0.0764,206329953.0,1316600058.56
000885.SZ,20241129,13.53,13.66,13.73,13.1,13.6,-0.07,-0.0051,31660984.0,425476120.87
000883.SZ,20241129,4.9,4.92,4.94,4.76,4.9,0.0,0.0,122100454.0,594875769.7
000882.SZ,20241129,2.02,1.73,2.12,1.68,1.74,0.28,0.1609,960899490.0,1838152268.29
000881.SZ,20241129,7.95,7.86,8.1,7.66,7.92,0.03,0.0038,60157144.0,472912252.5
000880.SZ,20241129,12.08,11.84,13.36,11.71,11.84,0.24,0.0203,111607351.0,1391213700.7
000878.SZ,20241129,12.67,12.64,12.74,12.22,12.59,0.08,0.0064,122333690.0,1534183088.12
000877.SZ,20241129,6.57,6.13,6.57,6.12,6.13,0.44,0.0718,68500808.0,436612007.98
000876.SZ,20241129,9.53,9.44,9.62,9.29,9.45,0.08,0.0085,92879267.0,879479221.91
000875.SZ,20241129,5.53,5.54,5.57,5.32,5.54,-0.01,-0.0018,169654431.0,931566671.57
000869.SZ,20241129,23.6,22.93,23.82,22.71,22.85,0.75,0.0328,8053841.0,186563554.92
000868.SZ,20241129,5.5,5.52,5.75,5.21,5.42,0.08,0.0148,151593920.0,831730478.04
000863.SZ,20241129,3.9,3.69,3.95,3.63,3.72,0.18,0.0484,158012998.0,605178002.32
000862.SZ,20241129,5.4,5.29,5.47,5.16,5.25,0.15,0.0286,49103049.0,262673513.39
000860.SZ,20241129,19.21,17.91,19.46,17.83,17.99,1.22,0.0678,105473321.0,1974688712.73
000859.SZ,20241129,5.8,5.61,5.95,5.3,5.71,0.09,0.0158,257054842.0,1448680556.23
000858.SZ,20241129,146.77,145.89,149.69,142.5,144.89,1.88,0.013,104502938.0,15226952916.72
000856.SZ,20241129,8.32,7.67,8.45,7.42,7.66,0.66,0.0862,34543059.0,275646100.22
000852.SZ,20241129,6.17,5.91,6.23,5.84,5.91,0.26,0.044,68928283.0,417727742.12
000851.SZ,20241129,3.82,3.81,3.96,3.66,3.8,0.02,0.0053,195807822.0,747109203.75
000850.SZ,20241129,4.63,4.21,4.71,4.17,4.2,0.43,0.1024,100625338.0,445541445.46
000848.SZ,20241129,9.21,8.63,9.33,8.62,8.62,0.59,0.0684,53620319.0,480875665.01
000839.SZ,20241129,3.51,3.31,3.63,3.23,3.32,0.19,0.0572,463764797.0,1583449830.44
000838.SZ,20241129,3.09,2.77,3.22,2.73,2.77,0.32,0.1155,257331349.0,786764137.58
000837.SZ,20241129,9.42,9.12,9.52,8.67,9.08,0.34,0.0374,113693120.0,1033306011.89
000833.SZ,20241129,17.05,20.44,21.75,15.05,18.58,-1.53,-0.0823,861615039.0,15271806318.3
000831.SZ,20241129,30.9,31.5,32.29,29.47,31.96,-1.06,-0.0332,147194231.0,4536122823.53
000830.SZ,20241129,11.53,11.93,12.05,11.25,11.86,-0.33,-0.0278,127160703.0,1470687859.58
000829.SZ,20241129,13.47,14.84,14.9,12.7,15.63,-2.16,-0.1382,408730581.0,5608716282.66
000828.SZ,20241129,11.56,10.65,11.78,10.49,10.64,0.92,0.0865,73400692.0,822426125.78
000826.SZ,20241129,2.48,2.63,2.71,2.34,2.66,-0.18,-0.0677,346100762.0,871932510.91
000825.SZ,20241129,3.62,3.6,3.64,3.48,3.6,0.02,0.0056,155434537.0,556824810.08
000823.SZ,20241129,9.56,9.35,9.6,9.02,9.33,0.23,0.0247,37153564.0,347721314.32
000822.SZ,20241129,6.21,6.2,6.71,6.0,6.1,0.11,0.018,248357016.0,1577852248.04
000821.SZ,20241129,14.06,13.51,14.4,13.24,13.52,0.54,0.0399,125237705.0,1736006236.68
000820.SZ,20241129,3.68,3.71,3.87,3.58,3.7,-0.02,-0.0054,47518371.0,176552441.86
000819.SZ,20241129,17.49,18.3,18.32,17.06,18.12,-0.63,-0.0348,39068851.0,683873217.05
000818.SZ,20241129,19.47,20.59,20.79,18.74,20.9,-1.43,-0.0684,91438814.0,1793443467.03
000816.SZ,20241129,2.76,2.58,2.8,2.55,2.58,0.18,0.0698,187248324.0,505282744.29
000815.SZ,20241129,12.62,11.69,13.75,11.22,11.8,0.82,0.0695,430804314.0,5282647696.22
000813.SZ,20241129,3.19,3.13,3.28,3.02,3.09,0.1,0.0324,365958024.0,1153628694.18
000812.SZ,20241129,4.94,5.66,5.71,4.71,5.83,-0.89,-0.1527,434761235.0,2204429511.64
000811.SZ,20241129,10.47,10.64,10.73,10.05,10.55,-0.08,-0.0076,61404683.0,637413384.2
000810.SZ,20241129,13.32,12.13,13.75,11.61,12.13,1.19,0.0981,279666011.0,3615418882.7
000809.SZ,20241129,2.68,2.65,2.78,2.61,2.65,0.03,0.0113,37563851.0,101765510.18
000807.SZ,20241129,13.63,13.64,13.72,13.22,13.55,0.08,0.0059,142693765.0,1925961150.01
000803.SZ,20241129,5.96,5.7,6.69,5.36,5.57,0.39,0.07,344067095.0,2052640514.95
000802.SZ,20241129,7.52,7.11,8.25,6.9,7.08,0.44,0.0621,165961872.0,1254154106.44
000801.SZ,20241129,16.47,18.66,21.43,16.07,19.48,-3.01,-0.1545,995680596.0,18276681495.78
000800.SZ,20241129,8.45,8.5,8.63,8.19,8.47,-0.02,-0.0024,70460857.0,592186150.67
000799.SZ,20241129,59.96,55.62,60.89,55.15,55.77,4.19,0.0751,56799291.0,3313357627.5
000798.SZ,20241129,7.97,7.46,8.0,7.29,7.47,0.5,0.0669,49574884.0,382999694.82
000797.SZ,20241129,3.09,3.01,3.12,2.89,3.02,0.07,0.0232,202980405.0,613431416.14
000796.SZ,20241129,4.82,4.53,5.4,4.5,4.47,0.35,0.0783,335301746.0,1649631591.86
000795.SZ,20241129,10.42,11.2,12.48,9.95,11.98,-1.56,-0.1302,692589154.0,7638823348.22
000793.SZ,20241129,2.7,2.57,2.83,2.36,2.6,0.1,0.0385,721400640.0,1896119216.26
000792.SZ,20241129,17.86,18.33,18.62,17.6,18.33,-0.47,-0.0256,170982600.0,3070711714.71
000791.SZ,20241129,6.11,6.03,6.16,5.9,6.01,0.1,0.0166,70904711.0,429560639.24
000790.SZ,20241129,4.29,4.15,4.37,4.08,4.21,0.08,0.019,82083931.0,348699466.7
000789.SZ,20241129,5.5,5.36,5.5,5.27,5.36,0.14,0.0261,35239719.0,190767844.52
000788.SZ,20241129,6.41,6.12,6.48,6.05,6.11,0.3,0.0491,53078204.0,336338380.45
000786.SZ,20241129,28.52,28.76,29.14,27.93,28.84,-0.32,-0.0111,50228933.0,1429246373.93
000785.SZ,20241129,3.03,2.84,3.04,2.8,2.84,0.19,0.0669,474715076.0,1395657884.1
000783.SZ,20241129,6.98,6.73,7.13,6.59,6.71,0.27,0.0402,274752442.0,1875323190.3
000782.SZ,20241129,4.97,4.9,5.16,4.77,4.85,0.12,0.0247,82309327.0,406641980.36
000779.SZ,20241129,8.81,8.4,8.95,8.25,8.33,0.48,0.0576,69975453.0,611242025.04
000778.SZ,20241129,3.89,3.9,3.93,3.79,3.89,0.0,0.0,180628672.0,699922630.27
000777.SZ,20241129,17.24,17.37,17.64,16.41,17.47,-0.23,-0.0132,47344142.0,806803003.55
000776.SZ,20241129,16.44,16.14,16.8,15.85,16.09,0.35,0.0218,235411854.0,3819469561.56
000768.SZ,20241129,27.03,26.3,27.31,25.73,26.77,0.26,0.0097,97942058.0,2603360098.78
000767.SZ,20241129,2.65,2.65,2.68,2.55,2.63,0.02,0.0076,143181607.0,376645406.02
000766.SZ,20241129,14.41,13.75,14.81,13.59,13.74,0.67,0.0488,70833732.0,1004799179.5
000762.SZ,20241129,23.59,23.69,24.41,22.45,23.7,-0.11,-0.0046,65004322.0,1525074734.2
000761.SZ,20241129,3.42,3.34,3.49,3.27,3.35,0.07,0.0209,48182368.0,163525825.76
000759.SZ,20241129,4.14,3.75,4.23,3.7,3.76,0.38,0.1011,125690342.0,499607190.28
000758.SZ,20241129,5.15,5.0,5.17,4.9,5.05,0.1,0.0198,148152095.0,750962149.89
000757.SZ,20241129,4.16,4.07,4.25,3.99,4.07,0.09,0.0221,57378201.0,237029527.48
000756.SZ,20241129,16.21,15.83,16.39,15.55,15.7,0.51,0.0325,44100486.0,705954356.18
000755.SZ,20241129,4.86,4.78,4.91,4.65,4.78,0.08,0.0167,55077202.0,265013040.69
000753.SZ,20241129,5.28,3.57,5.28,3.5,3.55,1.73,0.4873,733151021.0,3504201101.09
000752.SZ,20241129,7.82,8.3,8.59,7.5,8.28,-0.46,-0.0556,31583110.0,249941781.41
000751.SZ,20241129,3.06,2.96,3.15,2.9,2.97,0.09,0.0303,124052445.0,377137336.83
000750.SZ,20241129,4.63,4.43,4.84,4.34,4.43,0.2,0.0451,812823950.0,3668103634.05
000739.SZ,20241129,16.62,15.7,16.72,15.31,15.72,0.9,0.0573,55420018.0,886298420.57
000738.SZ,20241129,22.11,21.36,22.25,20.67,21.36,0.75,0.0351,50662943.0,1088358084.01
000737.SZ,20241129,8.57,9.04,9.1,8.29,9.03,-0.46,-0.0509,150745573.0,1301891277.99
000736.SZ,20241129,10.16,10.07,10.28,9.6,9.98,0.18,0.018,103354410.0,1029476890.34
000735.SZ,20241129,6.71,5.77,7.1,5.77,5.76,0.95,0.1649,375579648.0,2464282099.17
000733.SZ,20241129,46.26,44.8,46.84,42.5,44.76,1.5,0.0335,53270675.0,2381347297.22
000731.SZ,20241129,7.83,7.55,8.18,7.5,7.49,0.34,0.0454,160903449.0,1269019335.23
000729.SZ,20241129,10.38,10.0,10.44,9.96,10.01,0.37,0.037,82078221.0,837585815.36
000728.SZ,20241129,8.48,8.11,8.68,7.93,8.03,0.45,0.056,284026654.0,2351472894.86
000727.SZ,20241129,3.01,2.79,3.12,2.71,2.77,0.24,0.0866,1120060631.0,3334738311.85
000726.SZ,20241129,6.78,6.46,6.79,6.43,6.45,0.33,0.0512,46775150.0,310133976.67
000725.SZ,20241129,4.3,4.24,4.33,4.15,4.24,0.06,0.0142,2302123481.0,9764190405.53
000723.SZ,20241129,4.88,4.8,4.9,4.69,4.83,0.05,0.0104,226726617.0,1094004062.71
000722.SZ,20241129,10.72,10.69,11.09,9.99,10.85,-0.13,-0.012,119283571.0,1262003516.18
000721.SZ,20241129,10.52,8.75,10.76,8.74,8.78,1.74,0.1982,313493454.0,3115172837.73
000720.SZ,20241129,3.91,3.97,4.05,3.75,3.97,-0.06,-0.0151,54868570.0,213792072.75
000719.SZ,20241129,11.02,11.1,11.32,10.54,11.16,-0.14,-0.0125,72386005.0,792604647.8
000718.SZ,20241129,2.44,2.38,2.46,2.28,2.37,0.07,0.0295,161894627.0,385223371.05
000717.SZ,20241129,2.7,2.72,2.77,2.59,2.72,-0.02,-0.0074,213124337.0,574441988.25
000716.SZ,20241129,8.07,5.83,8.07,5.7,5.72,2.35,0.4108,789903934.0,5289643180.19
000715.SZ,20241129,6.69,6.23,6.7,6.12,6.26,0.43,0.0687,65104506.0,419146089.68
000713.SZ,20241129,7.47,7.2,7.57,7.02,7.23,0.24,0.0332,68459477.0,503151897.78
000712.SZ,20241129,19.72,13.2,19.72,12.9,13.18,6.54,0.4962,699356812.0,11742614467.58
000711.SZ,20241129,1.84,1.74,1.9,1.73,1.75,0.09,0.0514,237054550.0,432560548.1
000710.SZ,20241129,9.68,10.11,10.87,9.24,9.19,0.49,0.0533,164179910.0,1623384783.32
